id,DOI,year,journal,discipline,citations,relative citation score
46426321,10.1002/ijc.25811,2011,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,25,0.816
46438040,10.1126/scisignal.2001556,2011,SCIENCE SIGNALING,Biomedical Research,46,1.478
46541457,10.1073/pnas.1017269108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,9,0.218
46438049,10.1210/me.2010-0312,2011,MOLECULAR ENDOCRINOLOGY,Clinical Medicine,9,0.335
46449831,10.1016/j.ijrobp.2010.01.013,2011,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,Clinical Medicine,9,0.294
46170357,10.1371/journal.pone.0014617,2011,PLOS ONE,Biomedical Research,25,0.607
46186879,10.1158/0008-5472.CAN-10-1219,2011,CANCER RESEARCH,Clinical Medicine,103,3.362
46453784,10.1152/ajpendo.00210.2010,2011,AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM,Biomedical Research,22,0.883
46186880,10.1158/0008-5472.CAN-10-1605,2011,CANCER RESEARCH,Clinical Medicine,48,1.567
46198135,10.1038/mt.2010.243,2011,MOLECULAR THERAPY,Biomedical Research,26,0.77
46204374,10.1038/nm.2284,2011,NATURE MEDICINE,Biomedical Research,756,24.295
46205219,10.1177/1087057110394181,2011,JOURNAL OF BIOMOLECULAR SCREENING,Chemistry,6,0.328
46208438,10.1016/j.brachy.2010.01.003,2011,BRACHYTHERAPY,Clinical Medicine,17,1.054
46208469,10.1016/j.bbagrm.2010.11.004,2011,BIOCHIMICA ET BIOPHYSICA ACTA-GENE REGULATORY MECHANISMS,Biomedical Research,4,0.129
46215112,10.1002/pros.21237,2011,PROSTATE,Clinical Medicine,29,1.713
46215563,10.1016/j.critrevonc.2010.02.004,2011,CRITICAL REVIEWS IN ONCOLOGY/HEMATOLOGY,Clinical Medicine,69,2.253
46216550,10.1016/j.biomaterials.2010.11.028,2011,BIOMATERIALS,Biomedical Research,223,8.436
46232948,10.1682/JRRD.2009.12.0195,2011,JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT,Health,21,1.692
46462082,10.1371/journal.pone.0017539,2011,PLOS ONE,Biomedical Research,13,0.315
46462537,10.1158/0008-5472.CAN-10-3382,2011,CANCER RESEARCH,Clinical Medicine,61,1.991
46462956,10.1101/gad.2036411,2011,GENES & DEVELOPMENT,Biomedical Research,42,1.244
46463853,10.1158/1940-6207.CAPR-10-0257,2011,CANCER PREVENTION RESEARCH,Clinical Medicine,34,1.11
46463859,10.1158/1940-6207.CAPR-10-0219,2011,CANCER PREVENTION RESEARCH,Clinical Medicine,13,0.424
46463966,10.1016/j.bmcl.2011.02.025,2011,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Chemistry,7,0.375
46545499,10.1200/JCO.2010.31.1217,2011,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,184,6.007
46464421,10.1074/jbc.M110.206078,2011,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,11,0.354
46472103,10.1118/1.3560879,2011,MEDICAL PHYSICS,Clinical Medicine,50,3.099
46476043,10.1172/JCI43414,2011,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,312,13.868
46243618,10.1242/jcs.080341,2011,JOURNAL OF CELL SCIENCE,Biomedical Research,28,0.851
46243654,10.1016/j.ultrasmedbio.2010.12.005,2011,ULTRASOUND IN MEDICINE AND BIOLOGY,Clinical Medicine,18,1.116
46246857,10.1016/j.molmed.2010.09.006,2011,TRENDS IN MOLECULAR MEDICINE,Biomedical Research,19,0.611
46476048,10.1172/JCI44325,2011,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,91,4.045
46476069,10.1172/JCI44909,2011,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,76,3.378
46248834,10.1158/0008-5472.CAN-10-3142,2011,CANCER RESEARCH,Clinical Medicine,92,3.003
46490913,10.1016/j.juro.2010.12.033,2011,JOURNAL OF UROLOGY,Clinical Medicine,35,2.068
46248838,10.1158/0008-5472.CAN-10-1031,2011,CANCER RESEARCH,Clinical Medicine,134,4.374
46248839,10.1158/0008-5472.CAN-10-2210,2011,CANCER RESEARCH,Clinical Medicine,37,1.208
46256742,10.1016/j.freeradbiomed.2010.11.025,2011,FREE RADICAL BIOLOGY AND MEDICINE,Biomedical Research,45,1.446
46258566,10.1200/JCO.2010.31.5226,2011,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,219,7.149
46261523,10.1016/j.jphotobiol.2010.12.012,2011,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY,Biomedical Research,2,0.064
46498303,10.1667/RR2317.1,2011,RADIATION RESEARCH,Clinical Medicine,21,1.302
46278406,10.1016/j.nutres.2011.01.002,2011,NUTRITION RESEARCH,Biomedical Research,72,3.486
46302863,10.1242/dmm.005587,2011,DISEASE MODELS & MECHANISMS,Clinical Medicine,22,1.152
46502891,10.1159/000320891,2011,NEPHRON EXPERIMENTAL NEPHROLOGY,Clinical Medicine,69,2.755
46314432,10.1158/1078-0432.CCR-10-2955,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,21,0.686
46315511,10.1038/nature09732,2011,NATURE,Biomedical Research,317,7.693
46325727,10.1074/jbc.M110.170720,2011,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,21,0.675
46325873,10.1186/1471-2407-11-62,2011,BMC CANCER,Clinical Medicine,38,1.241
45112295,10.1038/nature09409,2010,NATURE,Biomedical Research,141,2.701
45139111,10.1002/mabi.201000084,2010,MACROMOLECULAR BIOSCIENCE,Chemistry,73,3.439
47354269,10.1073/pnas.1108745108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,144,3.494
46892047,10.1172/JCI45556,2011,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,10,0.444
46947430,10.1158/1078-0432.CCR-11-0815,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,126,4.113
46956115,10.1007/s10278-010-9306-5,2011,JOURNAL OF DIGITAL IMAGING,Clinical Medicine,2,0.124
46957080,10.1146/annurev-biochem-062209-094414,2011,ANNUAL REVIEW OF BIOCHEMISTRY,Biomedical Research,121,3.889
47521433,10.1021/bi201430f,2011,BIOCHEMISTRY,Biomedical Research,13,0.418
47522763,10.1016/j.expneurol.2011.09.005,2011,EXPERIMENTAL NEUROLOGY,Clinical Medicine,22,0.811
45338105,10.1016/j.cellsig.2010.09.004,2011,CELLULAR SIGNALLING,Biomedical Research,50,1.607
45825211,10.1186/1757-2215-2-21,2009,JOURNAL OF OVARIAN RESEARCH,Clinical Medicine,29,1.219
45883925,10.2106/JBJS.J.00776,2010,JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME,Clinical Medicine,61,3.15
47217724,10.1530/ERC-11-0010,2011,ENDOCRINE-RELATED CANCER,Clinical Medicine,46,1.502
47223546,10.1371/journal.pone.0024397,2011,PLOS ONE,Biomedical Research,22,0.534
47228631,10.1016/j.mce.2011.05.011,2011,MOLECULAR AND CELLULAR ENDOCRINOLOGY,Clinical Medicine,27,1.005
47229082,10.1016/j.beem.2011.06.006,2011,BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM,Clinical Medicine,24,0.893
47232359,10.1242/dev.066779,2011,DEVELOPMENT,Biomedical Research,50,1.945
47451656,10.1242/dmm.006908,2011,DISEASE MODELS & MECHANISMS,Clinical Medicine,42,2.199
46223856,10.1158/1535-7163.MCT-10-0654,2011,MOLECULAR CANCER THERAPEUTICS,Clinical Medicine,20,0.653
46231808,10.1002/jcb.22770,2011,JOURNAL OF CELLULAR BIOCHEMISTRY,Biomedical Research,59,1.896
47343712,10.1016/j.mce.2011.07.011,2011,MOLECULAR AND CELLULAR ENDOCRINOLOGY,Clinical Medicine,12,0.447
47489931,10.1016/j.jconrel.2011.08.030,2011,JOURNAL OF CONTROLLED RELEASE,Clinical Medicine,63,3.12
47490056,10.1111/j.1464-410X.2011.10227.x,2011,BJU INTERNATIONAL,Clinical Medicine,15,0.886
47532230,10.1002/pro.751,2011,PROTEIN SCIENCE,Biomedical Research,18,0.578
47537525,10.1002/pros.21393,2011,PROSTATE,Clinical Medicine,7,0.414
47537529,10.1002/pros.21397,2011,PROSTATE,Clinical Medicine,19,1.122
46580047,10.1038/ncomms1236,2011,NATURE COMMUNICATIONS,Biomedical Research,19,0.461
46580521,10.1038/NMETH.1585,2011,NATURE METHODS,Biomedical Research,197,6.331
46586168,10.1158/0008-5472.CAN-10-2167,2011,CANCER RESEARCH,Clinical Medicine,38,1.241
46586575,10.1016/j.cell.2011.03.028,2011,CELL,Biomedical Research,243,7.809
46590894,10.1063/1.3572263,2011,REVIEW OF SCIENTIFIC INSTRUMENTS,Physics,6,0.498
46619557,10.1158/1055-9965.EPI-10-0994,2011,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,Clinical Medicine,34,1.11
46620073,10.1002/pros.21314,2011,PROSTATE,Clinical Medicine,124,7.326
46661574,10.1016/B978-0-12-387036-0.00008-6,2011,METHODS IN CELL BIOLOGY,Biomedical Research,2,0.061
46672573,10.1200/JCO.2010.31.4377,2011,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,94,3.069
46681095,10.1074/jbc.M111.232637,2011,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,54,1.735
46683019,10.1007/s00262-011-0987-5,2011,CANCER IMMUNOLOGY IMMUNOTHERAPY,Clinical Medicine,11,0.359
46696240,10.1073/pnas.1100769108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,69,1.674
46699041,10.1016/j.ccr.2011.04.010,2011,CANCER CELL,Clinical Medicine,236,7.704
46708282,10.1371/journal.pgen.1001387,2011,PLOS GENETICS,Biomedical Research,59,1.747
46728840,10.1158/0008-5472.CAN-10-3932,2011,CANCER RESEARCH,Clinical Medicine,103,3.362
46754540,10.1016/j.drudis.2011.03.004,2011,DRUG DISCOVERY TODAY,Clinical Medicine,75,3.714
46757600,10.1089/ten.tea.2010.0184,2011,TISSUE ENGINEERING PART A,Biomedical Research,46,1.398
46760278,10.1007/s11095-010-0325-1,2011,PHARMACEUTICAL RESEARCH,Clinical Medicine,60,2.971
46770818,10.1158/1535-7163.MCT-10-1096,2011,MOLECULAR CANCER THERAPEUTICS,Clinical Medicine,32,1.045
46772352,10.1126/science.1199498,2011,SCIENCE,Biomedical Research,552,13.395
46778484,10.1093/jnci/djr151,2011,JOURNAL OF THE NATIONAL CANCER INSTITUTE,Clinical Medicine,66,2.155
46778485,10.1093/jnci/djr108,2011,JOURNAL OF THE NATIONAL CANCER INSTITUTE,Clinical Medicine,52,1.698
46789970,10.1073/pnas.1014598108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,25,0.607
46790254,10.1002/nbm.1616,2011,NMR IN BIOMEDICINE,Clinical Medicine,29,1.798
46790987,10.1186/1476-4598-10-58,2011,MOLECULAR CANCER,Clinical Medicine,76,2.481
46791012,10.1002/ijc.25705,2011,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,15,0.49
46795169,10.1038/nature10006,2011,NATURE,Biomedical Research,422,10.241
46796236,10.1109/TNS.2011.2136387,2011,IEEE TRANSACTIONS ON NUCLEAR SCIENCE,Engineering and Technology,2,0.293
46807828,10.1007/s10552-011-9770-3,2011,CANCER CAUSES & CONTROL,Clinical Medicine,32,1.045
46820403,10.1016/j.ccr.2011.05.006,2011,CANCER CELL,Clinical Medicine,249,8.129
46858486,10.1039/c1an15112f,2011,ANALYST,Chemistry,28,1.533
46877064,10.1158/0008-5472.CAN-10-4558,2011,CANCER RESEARCH,Clinical Medicine,32,1.045
46878120,10.1101/gr.119347.110,2011,GENOME RESEARCH,Biomedical Research,94,2.784
46889796,10.1126/scisignal.2001450,2011,SCIENCE SIGNALING,Biomedical Research,31,0.996
46895757,10.1016/j.nantod.2011.04.001,2011,NANO TODAY,Physics,89,7.386
46895886,10.1016/j.bbcan.2011.03.001,2011,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,Biomedical Research,13,0.418
46903996,10.1016/j.ijrobp.2011.01.060,2011,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,Clinical Medicine,17,0.555
46907223,10.1002/ijc.25678,2011,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,72,2.35
46919174,10.1002/mnfr.201000547,2011,MOLECULAR NUTRITION & FOOD RESEARCH,Biology,83,5.832
46938342,10.1101/gad.2051011,2011,GENES & DEVELOPMENT,Biomedical Research,149,4.413
46955713,10.1088/0031-9155/56/15/022,2011,PHYSICS IN MEDICINE AND BIOLOGY,Clinical Medicine,8,0.496
46965303,10.1126/scitranslmed.3001498,2011,SCIENCE TRANSLATIONAL MEDICINE,Biomedical Research,57,1.832
46977170,10.1074/jbc.M110.211292,2011,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,15,0.482
47385035,10.1016/j.molcel.2011.08.030,2011,MOLECULAR CELL,Biomedical Research,123,3.739
47415108,10.1007/s00726-010-0515-5,2011,AMINO ACIDS,Biomedical Research,10,0.321
47429653,10.4161/cbt.12.9.17682,2011,CANCER BIOLOGY & THERAPY,Clinical Medicine,10,0.326
47433397,10.1158/0008-5472.CAN-11-2127,2011,CANCER RESEARCH,Clinical Medicine,30,0.979
47180405,10.1038/nbt.1947,2011,NATURE BIOTECHNOLOGY,Biomedical Research,203,4.926
47188728,10.1021/nl201782m,2011,NANO LETTERS,Engineering and Technology,100,3.862
47195210,10.1007/s10637-010-9420-8,2011,INVESTIGATIONAL NEW DRUGS,Clinical Medicine,26,1.288
47195211,10.1007/s10637-010-9428-0,2011,INVESTIGATIONAL NEW DRUGS,Clinical Medicine,6,0.297
47195214,10.1007/s10637-010-9455-x,2011,INVESTIGATIONAL NEW DRUGS,Clinical Medicine,43,2.129
47200781,10.1093/neuonc/nor068,2011,NEURO-ONCOLOGY,Clinical Medicine,11,0.405
47210791,10.1097/CJI.0b013e31822b5b1d,2011,JOURNAL OF IMMUNOTHERAPY,Clinical Medicine,22,0.797
47211447,10.1158/1078-0432.CCR-11-0644,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,43,1.404
47211454,10.1158/1078-0432.CCR-11-0728,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,329,10.74
47244757,10.1093/hmg/ddr310,2011,HUMAN MOLECULAR GENETICS,Biomedical Research,44,1.303
47256926,10.1016/j.pediatrneurol.2011.06.016,2011,PEDIATRIC NEUROLOGY,Clinical Medicine,47,1.732
47265926,10.1084/jem.20101956,2011,JOURNAL OF EXPERIMENTAL MEDICINE,Clinical Medicine,230,8.33
47266502,10.1210/me.2011-1008,2011,MOLECULAR ENDOCRINOLOGY,Clinical Medicine,12,0.447
47276374,10.1016/j.juro.2011.05.041,2011,JOURNAL OF UROLOGY,Clinical Medicine,3,0.177
47454288,10.1089/end.2011.0172,2011,JOURNAL OF ENDOUROLOGY,Clinical Medicine,6,0.354
47478628,10.1002/bies.201100101,2011,BIOESSAYS,Biomedical Research,27,0.868
47277077,10.1002/pros.21364,2011,PROSTATE,Clinical Medicine,39,2.304
47277081,10.1002/pros.21369,2011,PROSTATE,Clinical Medicine,12,0.709
47280410,10.1016/j.media.2011.05.017,2011,MEDICAL IMAGE ANALYSIS,Engineering and Technology,5,0.443
47285776,10.1593/neo.11438,2011,NEOPLASIA,Clinical Medicine,29,0.947
47295310,10.1016/j.compmedimag.2011.01.010,2011,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,Clinical Medicine,9,0.558
47319568,10.1517/13543784.2011.609167,2011,EXPERT OPINION ON INVESTIGATIONAL DRUGS,Clinical Medicine,104,5.15
47348669,10.1074/jbc.M111.265124,2011,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,46,1.478
47348819,10.1371/journal.pone.0025187,2011,PLOS ONE,Biomedical Research,7,0.17
46526437,10.1101/gad.2034211,2011,GENES & DEVELOPMENT,Biomedical Research,106,3.139
46526438,10.1101/gad.2000211,2011,GENES & DEVELOPMENT,Biomedical Research,65,1.925
46309086,10.1109/TMI.2010.2089695,2011,IEEE TRANSACTIONS ON MEDICAL IMAGING,Clinical Medicine,70,4.339
47513963,10.1002/jcb.23287,2011,JOURNAL OF CELLULAR BIOCHEMISTRY,Biomedical Research,189,6.074
47515533,10.1089/ten.teb.2011.0190,2011,TISSUE ENGINEERING PART B-REVIEWS,Biomedical Research,33,1.003
47552503,10.1593/neo.111252,2011,NEOPLASIA,Clinical Medicine,48,1.567
46715181,10.1093/nar/gkr029,2011,NUCLEIC ACIDS RESEARCH,Biomedical Research,14,0.45
47360053,10.1016/j.juro.2011.07.009,2011,JOURNAL OF UROLOGY,Clinical Medicine,3,0.177
47360058,10.1016/j.juro.2011.06.058,2011,JOURNAL OF UROLOGY,Clinical Medicine,11,0.65
47360324,10.1016/j.urology.2011.07.1384,2011,UROLOGY,Clinical Medicine,1,0.059
46923003,10.1371/journal.pone.0021611,2011,PLOS ONE,Biomedical Research,2,0.049
47307836,10.1118/1.3634043,2011,MEDICAL PHYSICS,Clinical Medicine,9,0.558
47349596,10.1371/journal.pone.0024917,2011,PLOS ONE,Biomedical Research,14,0.34
47349867,10.1371/journal.pone.0025168,2011,PLOS ONE,Biomedical Research,42,1.019
47351561,10.2119/molmed.2011.00115,2011,MOLECULAR MEDICINE,Biomedical Research,34,1.093
46636305,10.1073/pnas.1105243108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,20,0.485
46647174,10.1002/jcp.22516,2011,JOURNAL OF CELLULAR PHYSIOLOGY,Biomedical Research,16,0.486
46658361,10.1158/1078-0432.CCR-10-1264,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,15,0.49
46664084,10.1016/j.neuroimage.2011.01.020,2011,NEUROIMAGE,Clinical Medicine,7,0.258
46664959,10.1371/journal.pone.0019494,2011,PLOS ONE,Biomedical Research,9,0.218
46714261,10.1111/j.1582-4934.2011.01301.x,2011,JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,Biomedical Research,44,1.068
46714343,10.1093/aje/kwr003,2011,AMERICAN JOURNAL OF EPIDEMIOLOGY,Clinical Medicine,29,1.289
46720995,10.1073/pnas.1100489108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,101,2.451
46732330,10.1016/j.nbd.2011.02.014,2011,NEUROBIOLOGY OF DISEASE,Clinical Medicine,38,1.401
45116950,10.1002/bip.21433,2010,BIOPOLYMERS,Biomedical Research,62,1.814
45117587,10.1038/onc.2010.269,2010,ONCOGENE,Biomedical Research,46,1.264
46740178,10.1021/mp200007b,2011,MOLECULAR PHARMACEUTICS,Clinical Medicine,42,2.08
46742567,10.1016/j.ygyno.2011.02.032,2011,GYNECOLOGIC ONCOLOGY,Clinical Medicine,15,0.49
46753196,10.1038/nm.2388,2011,NATURE MEDICINE,Biomedical Research,225,7.231
46764060,10.1200/JCO.2010.32.6421,2011,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,72,2.35
46774916,10.1016/j.cell.2011.04.028,2011,CELL,Biomedical Research,90,2.892
46794288,10.4161/cbt.11.12.15709,2011,CANCER BIOLOGY & THERAPY,Clinical Medicine,36,1.175
46794337,10.1158/0008-5472.CAN-10-4532,2011,CANCER RESEARCH,Clinical Medicine,20,0.653
46794812,10.1158/1078-0432.CCR-10-2650,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,140,4.57
46799183,10.1200/JCO.2010.31.2405,2011,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,91,2.971
47356416,10.1007/s10552-011-9820-x,2011,CANCER CAUSES & CONTROL,Clinical Medicine,3,0.098
46834755,10.1016/j.eururo.2011.03.029,2011,EUROPEAN UROLOGY,Clinical Medicine,137,8.094
47374741,10.1016/j.ccr.2011.09.001,2011,CANCER CELL,Clinical Medicine,196,6.398
47376663,10.1002/cncr.26012,2011,CANCER,Clinical Medicine,22,0.718
47377897,10.1158/0008-5472.CAN-11-0532,2011,CANCER RESEARCH,Clinical Medicine,225,7.345
46929334,10.1016/j.media.2011.03.004,2011,MEDICAL IMAGE ANALYSIS,Engineering and Technology,14,1.239
46978332,10.1117/1.3583575,2011,JOURNAL OF BIOMEDICAL OPTICS,Physics,12,0.995
46990807,10.1208/s12248-011-9279-4,2011,AAPS JOURNAL,Clinical Medicine,15,0.743
47031908,10.1016/j.addr.2010.11.005,2011,ADVANCED DRUG DELIVERY REVIEWS,Clinical Medicine,87,4.308
47038321,10.1158/1055-9965.EPI-11-0312,2011,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,Clinical Medicine,32,1.045
47047162,10.1016/j.juro.2011.04.072,2011,JOURNAL OF UROLOGY,Clinical Medicine,14,0.827
47048445,10.1038/nbt.1914,2011,NATURE BIOTECHNOLOGY,Biomedical Research,513,12.449
47051136,10.1016/j.tig.2011.05.006,2011,TRENDS IN GENETICS,Biomedical Research,245,7.256
47053795,10.1128/MCB.05429-11,2011,MOLECULAR AND CELLULAR BIOLOGY,Biomedical Research,20,0.643
47377925,10.1016/j.eururo.2011.07.011,2011,EUROPEAN UROLOGY,Clinical Medicine,119,7.03
47378850,10.1016/j.canlet.2011.07.015,2011,CANCER LETTERS,Clinical Medicine,22,0.718
47067243,10.1158/0008-5472.CAN-11-1138,2011,CANCER RESEARCH,Clinical Medicine,91,2.971
47068604,10.4161/cbt.12.4.15954,2011,CANCER BIOLOGY & THERAPY,Clinical Medicine,81,2.644
47391352,10.1002/pros.21379,2011,PROSTATE,Clinical Medicine,34,2.009
47068609,10.4161/cbt.12.4.16356,2011,CANCER BIOLOGY & THERAPY,Clinical Medicine,22,0.718
47072247,10.1016/j.bmcl.2011.05.045,2011,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Chemistry,20,1.07
47072275,10.1016/j.bmcl.2011.04.032,2011,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Chemistry,23,1.231
47072413,10.1158/1541-7786.MCR-10-0490,2011,MOLECULAR CANCER RESEARCH,Clinical Medicine,315,10.283
47073200,10.1073/pnas.1107898108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,181,4.392
47086165,10.1016/j.jocd.2011.05.003,2011,JOURNAL OF CLINICAL DENSITOMETRY,Clinical Medicine,8,0.298
47088048,10.1101/gad.16968011,2011,GENES & DEVELOPMENT,Biomedical Research,43,1.274
47094283,10.1016/j.bmcl.2011.07.058,2011,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Chemistry,7,0.375
47098134,10.1021/bc2000879,2011,BIOCONJUGATE CHEMISTRY,Biomedical Research,5,0.161
47098148,10.1021/bc200227d,2011,BIOCONJUGATE CHEMISTRY,Biomedical Research,31,0.996
47391358,10.1002/pros.21385,2011,PROSTATE,Clinical Medicine,3,0.177
47425210,10.1200/JCO.2011.35.6295,2011,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,124,4.048
47150169,10.1158/1078-0432.CCR-10-2505,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,41,1.338
46347325,10.1007/s12026-010-8179-5,2011,IMMUNOLOGIC RESEARCH,Clinical Medicine,73,2.644
47150714,10.1038/onc.2011.92,2011,ONCOGENE,Biomedical Research,24,0.711
47160039,10.1073/pnas.1103344108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,75,1.82
47160664,10.2147/IJN.S22953,2011,INTERNATIONAL JOURNAL OF NANOMEDICINE,Clinical Medicine,16,0.792
47434969,10.1128/JCM.00679-11,2011,JOURNAL OF CLINICAL MICROBIOLOGY,Biomedical Research,24,1.29
47242492,10.1074/jbc.M110.216564,2011,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,71,2.282
47435684,10.1093/carcin/bgr187,2011,CARCINOGENESIS,Clinical Medicine,82,2.677
47445761,10.1128/JVI.05624-11,2011,JOURNAL OF VIROLOGY,Biomedical Research,9,0.444
47261339,10.1039/c1nj20206e,2011,NEW JOURNAL OF CHEMISTRY,Chemistry,25,0.698
47262929,10.1021/jo2013669,2011,JOURNAL OF ORGANIC CHEMISTRY,Chemistry,14,0.749
46243327,10.1080/15567265.2010.502925,2011,NANOSCALE AND MICROSCALE THERMOPHYSICAL ENGINEERING,Engineering and Technology,13,0.57
47286476,10.1158/1078-0432.CCR-11-1548,2011,CLINICAL CANCER RESEARCH,Clinical Medicine,27,0.881
47293835,10.1186/1476-4598-10-112,2011,MOLECULAR CANCER,Clinical Medicine,15,0.49
47306453,10.1016/j.urolonc.2009.12.011,2011,UROLOGIC ONCOLOGY,Clinical Medicine,27,1.595
47314293,10.1007/s00259-011-1886-x,2011,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,Clinical Medicine,16,0.992
47329558,10.1158/2159-8274.CD-10-0020,2011,CANCER DISCOVERY,Clinical Medicine,83,2.71
47329639,10.1158/2159-8290.CD-11-0061,2011,CANCER DISCOVERY,Clinical Medicine,59,1.926
47332489,10.1055/s-0030-1270960,2011,PLANTA MEDICA,Biology,10,0.569
46467578,10.1016/j.medengphy.2010.10.013,2011,MEDICAL ENGINEERING & PHYSICS,Biomedical Research,24,0.946
46252977,10.1371/journal.pone.0016044,2011,PLOS ONE,Biomedical Research,17,0.413
46972006,10.1021/nn200489j,2011,ACS NANO,Engineering and Technology,79,3.051
46983867,10.1073/pnas.1103842108,2011,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,19,0.461
46983986,10.1002/eji.201040868,2011,EUROPEAN JOURNAL OF IMMUNOLOGY,Clinical Medicine,31,1.123
47004482,10.1016/j.ijpharm.2011.05.068,2011,INTERNATIONAL JOURNAL OF PHARMACEUTICS,Clinical Medicine,34,1.846
47004813,10.1016/j.clim.2011.04.017,2011,CLINICAL IMMUNOLOGY,Clinical Medicine,25,0.905
47004814,10.1016/j.clim.2011.03.016,2011,CLINICAL IMMUNOLOGY,Clinical Medicine,25,0.905
47005238,10.1016/j.mcn.2011.05.010,2011,MOLECULAR AND CELLULAR NEUROSCIENCE,Clinical Medicine,26,0.958
47123501,10.1128/MCB.05243-11,2011,MOLECULAR AND CELLULAR BIOLOGY,Biomedical Research,14,0.45
48161504,10.1007/s00726-010-0817-7,2012,AMINO ACIDS,Biomedical Research,13,0.462
